status,gasInStorage,full,trend,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,Name,Country,Type,operator,Year,Month,Day,Date,Week,LastUpdateTime
C,1.0926,41.25,0,0,0,2.6486,288.93,240.78,UGS Holford (Post-Brexit),United Kingdom,ASF,Uniper Energy Storage Ltd (Post-Brexit),2025,7,3,7/3/2025,27,8/2/2025
C,1.9469,61.72,0.39,12.24,0,3.1546,15.5,0,UGS Târgu Mures,Romania,DSR,Depomures,2025,7,3,7/3/2025,27,8/2/2025
C,2.1967,36.71,0.84,50.26,0,5.9844,51.15,166.23,VGS SEDIANE B (Gournay-sur-Aronde),France,ASF,Storengy,2025,7,3,7/3/2025,27,8/2/2025
C,17.1549,64.08,0.16,42.78,0,26.771,213.34,308.31,VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf),Austria,DSR,OMV Gas Storage,2025,7,3,7/3/2025,27,8/2/2025
C,1.1486,23.92,-0.01,0,0.5,4.8025,43.35,61.2,UGS Inzenham-West,Germany,DSR,NAFTA Speicher Inzenham,2025,7,3,7/3/2025,27,8/2/2025
C,2.0139,95.71,-1.54,0.23,32.7,2.1041,83.23,166.46,UGS Epe Trianel,Germany,ASF,Trianel Gasspeicher Epe,2025,7,3,7/3/2025,27,8/2/2025
E,1.0669,24.25,0,0,0,4.4,300,280,UGS Stublach (Post-Brexit),United Kingdom,ASF,Storengy UK (Post-Brexit),2025,7,3,7/3/2025,27,8/2/2025
C,3.4845,97.61,0,0,0,3.57,24,85.68,UGS Carriço,Portugal,ASF,REN Armazenagem,2025,7,3,7/3/2025,27,8/2/2025
C,2.4687,91.02,0.34,6.65,0,2.7123,84.97,141.61,UGS Enschede - Epe (Nuon),Germany,DSR,NUON Epe Gasspeicher,2025,7,3,7/3/2025,27,8/2/2025
C,1.2996,75.3,0.29,4.94,0,1.7259,47.72,119.3,UGS Epe-NL-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,3,7/3/2025,27,8/2/2025
C,0.2501,27.48,1.05,9.62,0,0.9102,10.8,13.32,"TEP Storage Hub (Allmenhausen, Kirchheiligen)",Germany,DSR,TEP,2025,7,3,7/3/2025,27,8/2/2025
C,5.6226,80.97,0.03,2.28,0,6.9439,73.43,95.58,UGS Dolni Bojanovice,Czechia,DSR,SPP Storage,2025,7,3,7/3/2025,27,8/2/2025
C,30.0287,66.9,0.5,253.98,29.5,44.8833,374.03,680.41,"VGS SERENE ATLANTIQUE ((Chéméry, Céré-la-Ronde, Soings-en-Sologne)",France,ASF,Storengy,2025,7,3,7/3/2025,27,8/2/2025
C,9.7461,69.55,0.17,47.36,23.5,14.0136,156.36,270.26,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",France,ASF,Storengy,2025,7,3,7/3/2025,27,8/2/2025
C,11.606,59.52,0.53,102.71,0,19.4989,165.6,177.87,UGS Haidach (SEFE Storage),Austria,DSR,SEFE Storage,2025,7,3,7/3/2025,27,8/2/2025
C,0.6723,18.85,0.31,11.13,0,3.5672,53.83,124.2,EWE H-Gas Zone,Germany,ASF,EWE Gasspeicher,2025,7,3,7/3/2025,27,8/2/2025
C,4.3513,45.19,0.18,16.9,0,9.63,69.55,80.25,UGS Sarma?el ,Romania,DSR,Depogaz Ploie?ti,2025,7,3,7/3/2025,27,8/2/2025
C,0.0242,23.2,2.58,5.03,0,0.1045,6.67,8.82,UGS Skallen,Sweden,SRC,Swedegas,2025,7,3,7/3/2025,27,8/2/2025
C,0.8247,66.26,0.76,9.41,0,1.2448,29.23,46.98,UGS Etzel ESE (VGS),Germany,ASF,VNG Gasspeicher GmbH (6),2025,7,3,7/3/2025,27,8/2/2025
C,3.2904,33.61,0.16,23.6,7.6,9.79,90.72,180,"VGS GSD Gas Storage (Lille Torup, Stenlille)",Denmark,ASF,GSD,2025,7,3,7/3/2025,27,8/2/2025
C,0.7216,42.45,0.82,13.89,0,1.7,31.68,58.08,UGS Lesum,Germany,ASF,Storengy Deutschland,2025,7,3,7/3/2025,27,8/2/2025
C,4.9495,76.47,0.5,32.15,0,6.4729,85.48,179.23,UGS STASSFURT-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,3,7/3/2025,27,8/2/2025
C,11.8069,66.24,0.28,49.68,0,17.825,148.54,222.81,UGS 7 Fields (Uniper Energy Storage) - AT,Austria,DSR,Uniper Energy Storage (AT),2025,7,3,7/3/2025,27,8/2/2025
C,2.3877,61.99,0.43,16.43,0,3.852,32.1,48.15,UGS Urziceni,Romania,DSR,Depogaz Ploie?ti,2025,7,3,7/3/2025,27,8/2/2025
C,6.337,64.18,0.46,45.7,0,9.874,90.96,108.96,UGS Uelsen,Germany,DSR,Storengy Deutschland,2025,7,3,7/3/2025,27,8/2/2025
C,7.7369,62.13,0.63,79.06,0,12.4532,117.79,129.35,"VGS GIM Sanok (Brzeznica, Husow, Strachocina, Swarzow)",Poland,DSR,GSP,2025,7,3,7/3/2025,27,8/2/2025
C,1.3674,63.74,0.57,12.17,0,2.1452,48.39,96.78,UGS Epe-L-RWEGSW,Germany,ASF,RWE Gas Storage West,2025,7,3,7/3/2025,27,8/2/2025
C,0,0,0,0,0,0.9677,6.45,16.13,UGS Frankenthal,Germany,ASR,Enovos Storage,2025,7,3,7/3/2025,27,8/2/2025
C,22.0228,64.94,-0.08,34.26,60.8,33.9118,300.13,580.01,VGS Lussagnet (TERÉGA),France,ASR,Teréga,2025,7,3,7/3/2025,27,8/2/2025
C,0.481,25.82,0.2,3.72,0,1.8625,24.84,41.4,UGS Nüttermoor H-5,Germany,ASF,EWE Gasspeicher,2025,7,3,7/3/2025,27,8/2/2025
C,1.3764,59.37,0.74,17.21,0,2.3184,48.38,80.64,UGS Kraak,Germany,ASF,HanseWerk,2025,7,3,7/3/2025,27,8/2/2025
C,4.3722,37.96,0.06,6.75,0,11.5176,69.3,144.14,UGS Breitbrunn,Germany,DSR,Uniper Energy Storage,2025,7,3,7/3/2025,27,8/2/2025
C,37.8168,11.75,0.17,598.43,1.7,321.9125,2400.43,1113.46,VGS Ukraine (all storage facilities),Ukraine,DSR,Ukrtransgaz,2025,7,3,7/3/2025,27,8/2/2025
C,3.4532,70.39,0.62,31.56,0,4.9061,57.51,84.76,UGS Damborice,Czechia,DSR,MND Gas Storage,2025,7,3,7/3/2025,27,8/2/2025
C,0.0781,31.25,0,0,0,0.25,12,12,"VSP NORD (Rehden, Jemgum)",Germany,DSR,SEFE Storage (Germany),2025,7,3,7/3/2025,27,8/2/2025
C,1.7863,88.42,0,0,0,2.0203,41.04,109.44,UGS Epe (MET Epe Speicher),Germany,ASF,MET Epe Speicher,2025,7,3,7/3/2025,27,8/2/2025
C,7.4712,53.3,0.59,82.76,0,14.017,107,149.8,UGS Bilciuresti,Romania,DSR,Depogaz Ploie?ti,2025,7,3,7/3/2025,27,8/2/2025
C,7.1932,74.98,-0.96,0,91.7,9.593,133.7,307.56,"VGS GIM Kawerna (Kosakowo, Mogilno)",Poland,ASF,GSP,2025,7,3,7/3/2025,27,8/2/2025
C,0.5235,29.33,0.63,11.17,0,1.785,11.04,34.32,UGS Schmidhausen,Germany,DSR,Storengy Deutschland,2025,7,3,7/3/2025,27,8/2/2025
C,4.7693,45.05,0.05,4.8,0,10.5859,158.41,276.45,UGS Etzel Erdgas Lager EGL,Germany,ASF,Uniper Energy Storage,2025,7,3,7/3/2025,27,8/2/2025
C,13.5435,56.79,0.44,105.37,0,23.85,154.06,620.2,UGS Grijpskerk L-gas,Netherlands,DSR,NAM,2025,7,4,7/4/2025,27,8/2/2025
C,7.5541,53.89,0.59,82.95,0,14.017,107,149.8,UGS Bilciuresti,Romania,DSR,Depogaz Ploie?ti,2025,7,4,7/4/2025,27,8/2/2025
C,1.9597,62.12,0.41,12.76,0,3.1546,15.5,0,UGS Târgu Mures,Romania,DSR,Depomures,2025,7,4,7/4/2025,27,8/2/2025
C,11.3215,75.67,0.06,56.96,48.4,14.9611,124.68,195.41,"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",France,ASF,Storengy,2025,7,4,7/4/2025,27,8/2/2025
C,18.6908,60.88,0.63,196.6,3.8,30.7,333.5,443,"VGS GSCZ (Háje, Tranovice, Štramberk, Tvrdonice, Dolni Dunajovice, Lobodice)",Czechia,DSR,Gas Storage CZ,2025,7,4,7/4/2025,27,8/2/2025
C,5.7043,59.62,0.91,86.83,0,9.568,164.8,253.33,UGS Jemgum H (SEFE Storage),Germany,ASF,SEFE Storage (Germany),2025,7,4,7/4/2025,27,8/2/2025
C,1.901,84.53,0.63,14.11,0,2.249,19.7,73.92,UGS Ronnenberg-Empelde,Germany,ASF,enercity,2025,7,4,7/4/2025,27,8/2/2025
C,2.4041,62.41,0.43,16.46,0,3.852,32.1,48.15,UGS Urziceni,Romania,DSR,Depogaz Ploie?ti,2025,7,4,7/4/2025,27,8/2/2025
C,6.3981,64.8,0.62,61.13,0,9.874,90.96,108.96,UGS Uelsen,Germany,DSR,Storengy Deutschland,2025,7,4,7/4/2025,27,8/2/2025
C,8.9571,74.84,0.22,38.08,12.2,11.9689,95.75,664.94,"VGS SALINE (Tersanne, Etrez, Manosque)",France,ASR,Storengy,2025,7,4,7/4/2025,27,8/2/2025
C,5.6249,81,0.03,2.28,0,6.9439,73.43,95.58,UGS Dolni Bojanovice,Czechia,DSR,SPP Storage,2025,7,4,7/4/2025,27,8/2/2025
C,0.0534,1.07,1.07,39.11,0,5,40,360,UGS Alkmaar,Netherlands,DSR,TAQA Piek Gas,2025,7,4,7/4/2025,27,8/2/2025
C,4.371,45.39,0.2,19.71,0,9.63,69.55,80.25,UGS Sarma?el ,Romania,DSR,Depogaz Ploie?ti,2025,7,4,7/4/2025,27,8/2/2025
E,0.2544,6.22,0,0,0,4.088,37.63,91.39,UGS Wolfersberg,Germany,DSR,bayernugs,2025,7,4,7/4/2025,27,8/2/2025
C,7.8157,62.76,0.63,78.75,0,12.4532,117.79,129.35,"VGS GIM Sanok (Brzeznica, Husow, Strachocina, Swarzow)",Poland,DSR,GSP,2025,7,4,7/4/2025,27,8/2/2025
C,2.4309,65.62,0.48,18.24,0,3.7044,60,98,UGS Uhrice,Czechia,DSR,MND Energy Storage,2025,7,4,7/4/2025,27,8/2/2025
C,1.4739,75.37,1.31,25.64,0,1.9557,54,94.5,UGS Etzel EDF (VGS),Germany,ASF,EDF Gas Deutschland,2025,7,4,7/4/2025,27,8/2/2025
C,21.9352,64.68,-0.26,30.11,117.7,33.9118,300.13,580.01,VGS Lussagnet (TERÉGA),France,ASR,Teréga,2025,7,4,7/4/2025,27,8/2/2025
C,7.1628,74.67,-0.32,0,30.4,9.593,133.7,307.56,"VGS GIM Kawerna (Kosakowo, Mogilno)",Poland,ASF,GSP,2025,7,4,7/4/2025,27,8/2/2025
C,0.7705,62.14,1.66,20.64,0,1.24,27.6,82.56,UGS Harsefeld,Germany,ASF,Storengy Deutschland,2025,7,4,7/4/2025,27,8/2/2025
C,3.4849,71.03,0.65,32.91,0,4.9061,57.51,84.76,UGS Damborice,Czechia,DSR,MND Gas Storage,2025,7,4,7/4/2025,27,8/2/2025
C,28.4174,57.23,0.36,177.51,0,49.6515,411.08,459.57,UGS Bergermeer,Netherlands,DSR,TAQA Gas Storage,2025,7,4,7/4/2025,27,8/2/2025
C,0.8483,40.83,0,0,0,2.0779,54,94.5,UGS Etzel EnBW (VGS),Germany,ASF,EnBW Etzel Speicher,2025,7,4,7/4/2025,27,8/2/2025
C,30.2427,67.38,0.48,254.05,40,44.8833,374.03,680.41,"VGS SERENE ATLANTIQUE ((Chéméry, Céré-la-Ronde, Soings-en-Sologne)",France,ASF,Storengy,2025,7,4,7/4/2025,27,8/2/2025
C,8.6816,60.87,0.46,65.75,0,14.2636,107.52,158.4,UGS Wierzchowice,Poland,DSR,GSP,2025,7,4,7/4/2025,27,8/2/2025
C,1.0879,2.44,0,0,2,44.6763,352.62,542.5,UGS Rehden,Germany,DSR,SEFE Storage (Germany),2025,7,4,7/4/2025,27,8/2/2025
C,0.5388,100.72,0,0,0,0.535,10.7,12.84,UGS Balaceanca ,Romania,DSR,Depogaz Ploie?ti,2025,7,4,7/4/2025,27,8/2/2025
C,2.4074,90,0,0,0,2.675,21.4,21.4,UGS Ghercesti,Romania,DSR,Depogaz Ploie?ti,2025,7,4,7/4/2025,27,8/2/2025
C,3.5006,98.06,0.45,16.17,0,3.57,24,85.68,UGS Carriço,Portugal,ASF,REN Armazenagem,2025,7,4,7/4/2025,27,8/2/2025
C,26.9285,45.38,0.22,128.58,0,59.3385,448.75,732.8,UGS Norg (Langelo) L-gas,Netherlands,DSR,NAM,2025,7,4,7/4/2025,27,8/2/2025
C,1.2631,88.01,0,1.6,1.6,1.4352,46.8,93.6,UGS Enschede - Epe (Eneco),Germany,ASF,Eneco Gasspeicher,2025,7,4,7/4/2025,27,8/2/2025
C,2.2607,37.78,1.07,64,0,5.9844,51.15,166.23,VGS SEDIANE B (Gournay-sur-Aronde),France,ASF,Storengy,2025,7,4,7/4/2025,27,8/2/2025
C,9.7899,69.86,0.31,51.83,8.1,14.0136,156.36,270.26,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",France,ASF,Storengy,2025,7,4,7/4/2025,27,8/2/2025
C,0.0389,1.38,0.21,6,0,2.8303,57.96,84.19,UGS Nüttermoor H-4,Netherlands,ASF,EWE Gasspeicher (NL) (5) (8),2025,7,4,7/4/2025,27,8/2/2025
C,2.6177,83.47,0.9,28.22,0,3.1362,39.98,141.12,UGS EWE-Zone L,Germany,ASF,EWE Gasspeicher,2025,7,4,7/4/2025,27,8/2/2025
C,1.7691,70.24,0,0,0,2.5184,41.04,82.08,UGS Nüttermoor H-3,Germany,ASF,EWE Gasspeicher,2025,7,4,7/4/2025,27,8/2/2025
E,1.0669,24.25,0,0,0,4.4,300,280,UGS Stublach (Post-Brexit),United Kingdom,ASF,Storengy UK (Post-Brexit),2025,7,4,7/4/2025,27,8/2/2025
C,1.2421,69.49,1,17.93,0,1.7875,24.84,49.68,UGS Nüttermoor H-2,Germany,ASF,EWE Gasspeicher,2025,7,4,7/4/2025,27,8/2/2025
C,2.2262,56.5,0.41,16.25,0,3.94,86.04,244.32,UGS Peckensen,Germany,ASF,Storengy Deutschland,2025,7,4,7/4/2025,27,8/2/2025
C,2.865,58.11,0.26,12.76,0,4.93,71.76,118.32,UGS Etzel ESE (OMV),Germany,ASF,OMV Gas Storage Germany,2025,7,4,7/4/2025,27,8/2/2025
C,26.6361,74.34,0.06,22.35,0,35.8318,143.34,208.96,"VGS Enagás Basic Underground Storage (Serrablo, Yela, Gaviota, Marismas)",Spain,DSR,Enagás GTS,2025,7,4,7/4/2025,27,8/2/2025
C,1.7863,88.42,0,0,0,2.0203,41.04,109.44,UGS Epe (MET Epe Speicher),Germany,ASF,MET Epe Speicher,2025,7,4,7/4/2025,27,8/2/2025
C,1.3022,75.45,0.15,2.64,0,1.7259,47.72,119.3,UGS Epe-NL-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,4,7/4/2025,27,8/2/2025
C,6.971,82.89,0.55,46.4,0,8.41,88.14,169.66,UGS Loenhout,Belgium,ASR,Fluxys,2025,7,4,7/4/2025,27,8/2/2025
C,6.5244,68.91,0.5,46.92,0,9.468,274.8,357.24,UGS Bierwang,Germany,DSR,Uniper Energy Storage,2025,7,4,7/4/2025,27,8/2/2025
C,16.4638,80.71,0.1,20.71,0,20.3979,134.61,263.9,UGS Szöreg-1,Hungary,DSR,HEXUM,2025,7,4,7/4/2025,27,8/2/2025
C,1.5475,65.85,0.71,16.56,0,2.35,32.74,49.03,VGS Zone MND ESG (UGS Stockstadt + UGS Haehnlein),Germany,ASR,MND Energy Storage Germany,2025,7,4,7/4/2025,27,8/2/2025
C,4.8251,78.05,0.31,18.96,0,6.1822,104.93,328.61,INNEXPOOL-RWEGSW,Germany,ASF,RWE Gas Storage West,2025,7,4,7/4/2025,27,8/2/2025
C,0.2597,28.54,1.05,9.63,0,0.9102,10.8,13.32,"TEP Storage Hub (Allmenhausen, Kirchheiligen)",Germany,DSR,TEP,2025,7,4,7/4/2025,27,8/2/2025
C,2.4754,91.26,0.25,10.35,0,2.7123,84.97,141.61,UGS Enschede - Epe (Nuon),Germany,DSR,NUON Epe Gasspeicher,2025,7,4,7/4/2025,27,8/2/2025
C,4.7741,45.1,0.05,4.8,0,10.5859,158.41,276.45,UGS Etzel Erdgas Lager EGL,Germany,ASF,Uniper Energy Storage,2025,7,4,7/4/2025,27,8/2/2025
C,1.4199,41.86,0.45,15.41,0,3.3917,55.2,69,UGS Jemgum H (EWE),Germany,ASF,EWE Gasspeicher,2025,7,4,7/4/2025,27,8/2/2025
C,14.2129,64.47,0.6,131.62,0,22.046,346.79,507.25,"VGS Storage Hub (Bernburg, Bad Lauchstädt)",Germany,GRP,VNG Gasspeicher GmbH (6),2025,7,4,7/4/2025,27,8/2/2025
C,0.4014,14.26,0,0,0,2.815,89,15,UGS Humbly Grove (Post-Brexit),United Kingdom,DSR,Humbly Grove Energy (Post-Brexit),2025,7,4,7/4/2025,27,8/2/2025
C,25.2265,69.72,0.22,79.39,0,36.184,336.12,374.52,"RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach)",Austria,DSR,RAG Energy Storage,2025,7,4,7/4/2025,27,8/2/2025
C,0.6872,19.26,0.42,14.86,0,3.5672,53.83,124.2,EWE H-Gas Zone,Germany,ASF,EWE Gasspeicher,2025,7,4,7/4/2025,27,8/2/2025
C,0.0295,28.32,5.09,5.41,0,0.1041,6.65,8.79,UGS Skallen,Sweden,SRC,Swedegas,2025,7,4,7/4/2025,27,8/2/2025
C,0.837,67.24,0.99,12.26,0,1.2448,29.23,46.98,UGS Etzel ESE (VGS),Germany,ASF,VNG Gasspeicher GmbH (6),2025,7,4,7/4/2025,27,8/2/2025
C,2.0205,96.03,0.31,6.66,0,2.1041,83.23,166.46,UGS Epe Trianel,Germany,ASF,Trianel Gasspeicher Epe,2025,7,4,7/4/2025,27,8/2/2025
C,1.1442,23.82,-0.09,0,4.4,4.8025,43.35,61.2,UGS Inzenham-West,Germany,DSR,NAFTA Speicher Inzenham,2025,7,4,7/4/2025,27,8/2/2025
C,1.3969,60.25,0.88,20.45,0,2.3184,48.38,80.64,UGS Kraak,Germany,ASF,HanseWerk,2025,7,4,7/4/2025,27,8/2/2025
C,11.8331,66.38,0.15,26.15,0,17.825,148.54,222.81,UGS 7 Fields (Uniper Energy Storage) - AT,Austria,DSR,Uniper Energy Storage (AT),2025,7,4,7/4/2025,27,8/2/2025
C,13.8424,90.44,0.01,1.2,0,15.3065,331.2,469.2,UGS Epe Uniper H-Gas,Germany,ASF,Uniper Energy Storage,2025,7,4,7/4/2025,27,8/2/2025
C,17.1555,64.08,0,0.55,0,26.771,213.34,308.31,VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf),Austria,DSR,OMV Gas Storage,2025,7,4,7/4/2025,27,8/2/2025
C,0.4867,26.13,0.31,5.72,0,1.8625,24.84,41.4,UGS Nüttermoor H-5,Germany,ASF,EWE Gasspeicher,2025,7,4,7/4/2025,27,8/2/2025
C,38.4239,11.92,0.19,578.09,1.7,322.3103,2400.55,1120.52,VGS Ukraine (all storage facilities),Ukraine,DSR,Ukrtransgaz,2025,7,4,7/4/2025,27,8/2/2025
C,0.652,65.26,0.32,3.12,0,0.999,10.66,32.76,UGS Rüdersdorf H,Germany,ASF,EWE Gasspeicher,2025,7,4,7/4/2025,27,8/2/2025
C,0,0,0,0,0,0.9677,6.45,16.13,UGS Frankenthal,Germany,ASR,Enovos Storage,2025,7,4,7/4/2025,27,8/2/2025
C,15.3209,54.28,0.52,168.98,21.1,28.2242,338.3,418.9,UGS Láb (incl. Gajary baden),Slovakia,DSR,Nafta,2025,7,4,7/4/2025,27,8/2/2025
C,1.7343,48.63,0.07,24.87,22.3,3.5664,312.41,435.46,UGS EnergyStock,Netherlands,ASF,EnergyStock,2025,7,4,7/4/2025,27,8/2/2025
C,1.0926,41.25,0,0,0,2.6486,288.93,240.78,UGS Holford (Post-Brexit),United Kingdom,ASF,Uniper Energy Storage Ltd (Post-Brexit),2025,7,4,7/4/2025,27,8/2/2025
C,1.0936,73.35,0.25,3.73,0,1.491,55.3,46.78,UGS Etzel ESE (MET),Germany,ASF,MET Speicher,2025,7,4,7/4/2025,27,8/2/2025
C,1.7588,81.55,0,0,0,2.1568,210.67,361.15,UGS Etzel EGL (Equinor Storage Deutschland),Germany,ASF,Equinor Storage Deutschland,2025,7,4,7/4/2025,27,8/2/2025
C,0.7279,42.82,0.37,6.36,0,1.7,31.68,58.08,UGS Lesum,Germany,ASF,Storengy Deutschland,2025,7,4,7/4/2025,27,8/2/2025
C,2.7156,56.9,0.62,30.31,0,4.7725,43.87,51.57,UGS Okoli,Croatia,DSR,PSP,2025,7,4,7/4/2025,27,8/2/2025
E,11.2832,45.38,0.09,23.14,0,24.8653,129,74,UGS Incukalns,Latvia,ASR,AS Conexus Baltic Grid,2025,7,4,7/4/2025,27,8/2/2025
C,4.9884,77.07,0.6,38.9,0,6.4729,85.48,179.23,UGS STASSFURT-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,4,7/4/2025,27,8/2/2025
C,1.2046,74.82,0.31,4.99,0,1.61,25.3,50.59,UGS Reckrod,Germany,ASF,MET Speicher,2025,7,4,7/4/2025,27,8/2/2025
C,3.4343,54.26,0.27,17.42,0,6.3291,137.88,275.76,UGS Katharina,Germany,ASF,Erdgasspeicher Peissen,2025,7,4,7/4/2025,27,8/2/2025
C,138.4727,73.57,0.24,457.54,4.2,188.2185,1601.63,2783.07,"VGS STOGIT (Fiume Treste, Bordolano, Sabbioncello, Minerbio, Sergnano, Ripalta, Cortemaggiore, Brugherio, Settala)",Italy,DSR,Stogit (7),2025,7,4,7/4/2025,27,8/2/2025
C,20.2257,42.5,0.32,153.65,0,47.5929,348.93,535,"VGS MFGT (Pusztaederics, Zsana-Nord, Kardoskút-Pusztaszolos, Hajdúszoboszló)",Hungary,DSR,HGS (9),2025,7,4,7/4/2025,27,8/2/2025
C,1.1125,69.25,0.06,1.06,0,1.6065,48,120,UGS Epe Uniper L-Gas,Germany,ASF,Uniper Energy Storage,2025,7,4,7/4/2025,27,8/2/2025
C,9.8167,92.71,0,4.11,4,10.5888,122.04,216.96,UGS Etzel EKB,Germany,ASF,EKB,2025,7,4,7/4/2025,27,8/2/2025
C,0.5349,29.97,0.64,11.41,0,1.785,11.04,34.32,UGS Schmidhausen,Germany,DSR,Storengy Deutschland,2025,7,4,7/4/2025,27,8/2/2025
C,0.0781,31.25,0,0,0,0.25,12,12,"VSP NORD (Rehden, Jemgum)",Germany,DSR,SEFE Storage (Germany),2025,7,4,7/4/2025,27,8/2/2025
C,1.6463,23.7,0.35,26.92,2.5,6.947,72.66,72.66,UGS Lab IV - Pozagas,Slovakia,DSR,Pozagas,2025,7,4,7/4/2025,27,8/2/2025
C,5.4347,49.38,0.02,2.4,0,11.0062,79,95.53,"VGS STOGIT Adriatica (Collalto, Cellino, San Potito & Cotignola) (7)",Italy,GRP,Stogit Adriatica (SNAM),2025,7,4,7/4/2025,27,8/2/2025
C,1.3713,63.92,0.18,3.89,0,2.1452,48.39,96.78,UGS Epe-L-RWEGSW,Germany,ASF,RWE Gas Storage West,2025,7,4,7/4/2025,27,8/2/2025
C,11.7194,60.1,0.58,113.47,0,19.4989,165.6,177.87,UGS Haidach (SEFE Storage),Austria,DSR,SEFE Storage,2025,7,4,7/4/2025,27,8/2/2025
C,3.1205,44.55,0.45,31.17,0,7.0044,42.13,46.88,UGS Chiren,Bulgaria,DSR,Bulgartransgaz (4),2025,7,4,7/4/2025,27,8/2/2025
C,3.2966,33.67,0.06,9.54,3.4,9.79,90.72,180,"VGS GSD Gas Storage (Lille Torup, Stenlille)",Denmark,ASF,GSD,2025,7,4,7/4/2025,27,8/2/2025
C,2.4396,73.93,0.57,19.03,0,3.3,24.44,44,UGS Cornegliano,Italy,DSR,IGS (7),2025,7,4,7/4/2025,27,8/2/2025
C,4.4245,38.42,0.45,52.3,0,11.5176,69.3,144.14,UGS Breitbrunn,Germany,DSR,Uniper Energy Storage,2025,7,4,7/4/2025,27,8/2/2025
C,0.2963,50.92,1.03,6.02,0,0.5819,11.38,27.12,UGS Kiel-Rönne,Germany,ASF,SWKiel Speicher,2025,7,4,7/4/2025,27,8/2/2025
C,6.8036,61.47,0.07,7.37,0,11.0683,436.25,403.68,UGS Etzel ESE (Uniper Energy Storage),Germany,ASF,Uniper Energy Storage,2025,7,4,7/4/2025,27,8/2/2025
C,8.9966,75.17,0.33,43.61,4.1,11.9689,95.75,664.94,"VGS SALINE (Tersanne, Etrez, Manosque)",France,ASR,Storengy,2025,7,5,7/5/2025,27,8/2/2025
C,1.564,66.55,0.7,16.49,0,2.35,32.74,49.03,VGS Zone MND ESG (UGS Stockstadt + UGS Haehnlein),Germany,ASR,MND Energy Storage Germany,2025,7,5,7/5/2025,27,8/2/2025
C,1.1279,70.21,0.96,15.42,0,1.6065,48,120,UGS Epe Uniper L-Gas,Germany,ASF,Uniper Energy Storage,2025,7,5,7/5/2025,27,8/2/2025
C,0.0389,1.38,0,0,0,2.8303,57.96,84.19,UGS Nüttermoor H-4,Netherlands,ASF,EWE Gasspeicher (NL) (5) (8),2025,7,5,7/5/2025,27,8/2/2025
C,13.8761,90.66,0.22,33.69,0,15.3065,331.2,469.2,UGS Epe Uniper H-Gas,Germany,ASF,Uniper Energy Storage,2025,7,5,7/5/2025,27,8/2/2025
C,0.738,43.41,0.59,10.1,0,1.7,31.68,58.08,UGS Lesum,Germany,ASF,Storengy Deutschland,2025,7,5,7/5/2025,27,8/2/2025
C,5.0246,77.62,0.56,36.16,0,6.4729,85.48,179.23,UGS STASSFURT-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,5,7/5/2025,27,8/2/2025
C,2.4277,63.02,0.61,23.58,0,3.852,32.1,48.15,UGS Urziceni,Romania,DSR,Depogaz Ploie?ti,2025,7,5,7/5/2025,27,8/2/2025
C,11.3518,75.88,0.2,58.13,27.9,14.9611,124.68,195.41,"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",France,ASF,Storengy,2025,7,5,7/5/2025,27,8/2/2025
C,0.5464,30.61,0.64,11.53,0,1.785,11.04,34.32,UGS Schmidhausen,Germany,DSR,Storengy Deutschland,2025,7,5,7/5/2025,27,8/2/2025
C,1.3881,64.71,0.78,16.82,0,2.1452,48.39,96.78,UGS Epe-L-RWEGSW,Germany,ASF,RWE Gas Storage West,2025,7,5,7/5/2025,27,8/2/2025
C,0.3024,51.96,1.05,6.06,0,0.5819,11.38,27.12,UGS Kiel-Rönne,Germany,ASF,SWKiel Speicher,2025,7,5,7/5/2025,27,8/2/2025
C,3.5233,98.69,0.64,22.8,0,3.57,24,85.68,UGS Carriço,Portugal,ASF,REN Armazenagem,2025,7,5,7/5/2025,27,8/2/2025
C,1.3049,75.61,0.16,2.71,0,1.7259,47.72,119.3,UGS Epe-NL-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,5,7/5/2025,27,8/2/2025
C,2.8998,58.82,0.71,34.79,0,4.93,71.76,118.32,UGS Etzel ESE (OMV),Germany,ASF,OMV Gas Storage Germany,2025,7,5,7/5/2025,27,8/2/2025
